Year,age,gender,education,income,count
01/01/2008 12:00:00 AM,0,1,0,0,650889.0
01/01/2008 12:00:00 AM,0,1,0,0,30152.0
01/01/2008 12:00:00 AM,0,1,0,0,7092.0
01/01/2008 12:00:00 AM,0,1,0,0,3974.0
01/01/2008 12:00:00 AM,0,1,0,1,2606.0
01/01/2008 12:00:00 AM,0,1,0,1,2227.0
01/01/2008 12:00:00 AM,0,1,1,0,8664.0
01/01/2008 12:00:00 AM,0,1,1,0,1304.0
01/01/2008 12:00:00 AM,0,1,1,0,3465.0
01/01/2008 12:00:00 AM,0,0,0,0,635274.0
01/01/2008 12:00:00 AM,0,0,0,0,33202.0
01/01/2008 12:00:00 AM,0,0,0,0,6857.0
01/01/2008 12:00:00 AM,0,0,0,0,2009.0
01/01/2008 12:00:00 AM,0,0,0,0,4711.0
01/01/2008 12:00:00 AM,0,0,0,0,7672.0
01/01/2008 12:00:00 AM,0,0,1,0,7598.0
01/01/2008 12:00:00 AM,0,0,1,0,1565.0
01/01/2008 12:00:00 AM,1,1,0,0,261172.0
01/01/2008 12:00:00 AM,1,1,0,0,163263.0
01/01/2008 12:00:00 AM,1,1,0,0,317119.0
01/01/2008 12:00:00 AM,1,1,0,0,573769.0
01/01/2008 12:00:00 AM,1,1,0,1,333713.0
01/01/2008 12:00:00 AM,1,1,0,1,222761.0
01/01/2008 12:00:00 AM,1,1,0,1,109200.0
01/01/2008 12:00:00 AM,1,1,0,1,44291.0
01/01/2008 12:00:00 AM,1,1,0,0,296555.0
01/01/2008 12:00:00 AM,1,1,0,0,187833.0
01/01/2008 12:00:00 AM,1,1,0,0,229724.0
01/01/2008 12:00:00 AM,1,1,0,0,501296.0
01/01/2008 12:00:00 AM,1,1,0,1,433340.0
01/01/2008 12:00:00 AM,1,1,0,1,472466.0
01/01/2008 12:00:00 AM,1,1,0,1,424046.0
01/01/2008 12:00:00 AM,1,1,0,1,175104.0
01/01/2008 12:00:00 AM,1,1,1,0,237810.0
01/01/2008 12:00:00 AM,1,1,1,0,211318.0
01/01/2008 12:00:00 AM,1,1,1,0,224732.0
01/01/2008 12:00:00 AM,1,1,1,0,416638.0
01/01/2008 12:00:00 AM,1,1,1,1,418686.0
01/01/2008 12:00:00 AM,1,1,1,1,539958.0
01/01/2008 12:00:00 AM,1,1,1,1,591795.0
01/01/2008 12:00:00 AM,1,1,1,1,478470.0
01/01/2008 12:00:00 AM,1,1,1,0,94464.0
01/01/2008 12:00:00 AM,1,1,1,0,52069.0
01/01/2008 12:00:00 AM,1,1,1,0,88070.0
01/01/2008 12:00:00 AM,1,1,1,0,201443.0
01/01/2008 12:00:00 AM,1,1,1,1,236263.0
01/01/2008 12:00:00 AM,1,1,1,1,387555.0
01/01/2008 12:00:00 AM,1,1,1,1,690627.0
01/01/2008 12:00:00 AM,1,1,1,1,1456566.0
01/01/2008 12:00:00 AM,1,0,0,0,740143.0
01/01/2008 12:00:00 AM,1,0,0,0,252509.0
01/01/2008 12:00:00 AM,1,0,0,0,229721.0
01/01/2008 12:00:00 AM,1,0,0,0,317043.0
01/01/2008 12:00:00 AM,1,0,0,1,93849.0
01/01/2008 12:00:00 AM,1,0,0,1,51599.0
01/01/2008 12:00:00 AM,1,0,0,1,15192.0
01/01/2008 12:00:00 AM,1,0,0,1,4233.0
01/01/2008 12:00:00 AM,1,0,0,0,528876.0
01/01/2008 12:00:00 AM,1,0,0,0,241389.0
01/01/2008 12:00:00 AM,1,0,0,0,241913.0
01/01/2008 12:00:00 AM,1,0,0,0,420710.0
01/01/2008 12:00:00 AM,1,0,0,1,293265.0
01/01/2008 12:00:00 AM,1,0,0,1,249327.0
01/01/2008 12:00:00 AM,1,0,0,1,131571.0
01/01/2008 12:00:00 AM,1,0,0,1,59350.0
01/01/2008 12:00:00 AM,1,0,1,0,451575.0
01/01/2008 12:00:00 AM,1,0,1,0,327251.0
01/01/2008 12:00:00 AM,1,0,1,0,334679.0
01/01/2008 12:00:00 AM,1,0,1,0,497615.0
01/01/2008 12:00:00 AM,1,0,1,1,496456.0
01/01/2008 12:00:00 AM,1,0,1,1,536363.0
01/01/2008 12:00:00 AM,1,0,1,1,345723.0
01/01/2008 12:00:00 AM,1,0,1,1,179877.0
01/01/2008 12:00:00 AM,1,0,1,0,224757.0
01/01/2008 12:00:00 AM,1,0,1,0,131590.0
01/01/2008 12:00:00 AM,1,0,1,0,148626.0
01/01/2008 12:00:00 AM,1,0,1,0,345795.0
01/01/2008 12:00:00 AM,1,0,1,1,320338.0
01/01/2008 12:00:00 AM,1,0,1,1,503031.0
01/01/2008 12:00:00 AM,1,0,1,1,770798.0
01/01/2008 12:00:00 AM,1,0,1,1,781211.0
01/01/2008 12:00:00 AM,2,1,0,0,33353.0
01/01/2008 12:00:00 AM,2,1,0,0,71652.0
01/01/2008 12:00:00 AM,2,1,0,0,124247.0
01/01/2008 12:00:00 AM,2,1,0,0,69185.0
01/01/2008 12:00:00 AM,2,1,0,1,16279.0
01/01/2008 12:00:00 AM,2,1,0,1,21985.0
01/01/2008 12:00:00 AM,2,1,0,1,13271.0
01/01/2008 12:00:00 AM,2,1,0,1,5801.0
01/01/2008 12:00:00 AM,2,1,0,0,8278.0
01/01/2008 12:00:00 AM,2,1,0,0,46783.0
01/01/2008 12:00:00 AM,2,1,0,0,75602.0
01/01/2008 12:00:00 AM,2,1,0,0,108184.0
01/01/2008 12:00:00 AM,2,1,0,1,37651.0
01/01/2008 12:00:00 AM,2,1,0,1,48804.0
01/01/2008 12:00:00 AM,2,1,0,1,27164.0
01/01/2008 12:00:00 AM,2,1,0,1,8527.0
01/01/2008 12:00:00 AM,2,1,1,0,1923.0
01/01/2008 12:00:00 AM,2,1,1,0,21902.0
01/01/2008 12:00:00 AM,2,1,1,0,66280.0
01/01/2008 12:00:00 AM,2,1,1,0,108057.0
01/01/2008 12:00:00 AM,2,1,1,1,62955.0
01/01/2008 12:00:00 AM,2,1,1,1,46427.0
01/01/2008 12:00:00 AM,2,1,1,1,22443.0
01/01/2008 12:00:00 AM,2,1,1,1,34723.0
01/01/2008 12:00:00 AM,2,1,1,0,25141.0
01/01/2008 12:00:00 AM,2,1,1,0,27004.0
01/01/2008 12:00:00 AM,2,1,1,0,43599.0
